timestamp,open,high,low,close,volume,number_of_trades
2026-07-29 11:24:00,0.762,0.762,0.762,0.762,58.38,2
2026-07-29 11:25:00,0.762,0.762,0.761,0.761,1386.54,2
2026-07-29 11:26:00,0.762,0.762,0.761,0.761,255.74,10
2026-07-29 11:27:00,0.761,0.761,0.761,0.761,329.36,2
2026-07-29 11:28:00,0.761,0.761,0.761,0.761,44.3,1
2026-07-29 11:29:00,0.762,0.762,0.761,0.761,68.96,2
2026-07-29 11:30:00,0.761,0.761,0.761,0.761,5152.73,7
2026-07-29 11:31:00,0.76,0.76,0.76,0.76,107.37,5
2026-07-29 11:32:00,0.761,0.761,0.76,0.76,730.55,15
2026-07-29 11:33:00,0.76,0.76,0.759,0.759,114.55,3
2026-07-29 11:34:00,0.759,0.759,0.759,0.759,80.79,5
2026-07-29 11:35:00,0.759,0.759,0.759,0.759,5690.1,36
2026-07-29 11:36:00,0.759,0.759,0.759,0.759,2374.61,9
2026-07-29 11:37:00,0.759,0.759,0.758,0.758,583.08,4
2026-07-29 11:38:00,0.758,0.759,0.758,0.759,141.07,2
2026-07-29 11:39:00,0.759,0.76,0.758,0.76,33597.44,54
2026-07-29 11:40:00,0.76,0.761,0.76,0.761,11083.75,21
2026-07-29 11:41:00,0.761,0.761,0.759,0.759,2000.86,10
2026-07-29 11:42:00,0.759,0.759,0.759,0.759,1225.52,5
2026-07-29 11:43:00,0.759,0.759,0.759,0.759,374.15,6
2026-07-29 11:44:00,0.758,0.759,0.758,0.759,507.9,3
2026-07-29 11:45:00,0.759,0.759,0.758,0.759,478.43,4
2026-07-29 11:46:00,0.759,0.76,0.758,0.759,5215.6,11
2026-07-29 11:47:00,0.759,0.759,0.759,0.759,1094.44,3
2026-07-29 11:48:00,0.759,0.759,0.759,0.759,63.35,1
2026-07-29 11:49:00,0.76,0.76,0.76,0.76,1785.11,10
2026-07-29 11:50:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 11:51:00,0.76,0.76,0.76,0.76,2646.78,8
2026-07-29 11:52:00,0.761,0.761,0.759,0.76,8103.55,15
2026-07-29 11:53:00,0.76,0.76,0.76,0.76,81.4,2
2026-07-29 11:54:00,0.76,0.76,0.76,0.76,612.93,2
2026-07-29 11:55:00,0.76,0.76,0.76,0.76,6497.43,10
2026-07-29 11:56:00,0.761,0.761,0.761,0.761,641.53,2
2026-07-29 11:57:00,0.76,0.76,0.76,0.76,10.59,2
2026-07-29 11:58:00,0.761,0.761,0.76,0.76,43.36,7
2026-07-29 11:59:00,0.76,0.761,0.76,0.761,605.74,4
2026-07-29 12:00:00,0.762,0.762,0.762,0.762,13.12,1
2026-07-29 12:01:00,0.762,0.762,0.761,0.761,186.1,3
2026-07-29 12:02:00,0.762,0.762,0.76,0.76,4181.51,11
2026-07-29 12:03:00,0.761,0.761,0.761,0.761,234.48,3
2026-07-29 12:04:00,0.761,0.761,0.761,0.761,51.82,1
2026-07-29 12:05:00,0.76,0.76,0.76,0.76,31.46,2
2026-07-29 12:06:00,0.761,0.761,0.76,0.76,3288.44,9
2026-07-29 12:07:00,0.76,0.761,0.76,0.761,5292.66,12
2026-07-29 12:08:00,0.762,0.762,0.761,0.761,579.91,5
2026-07-29 12:09:00,0.761,0.763,0.761,0.763,4734.31,27
2026-07-29 12:10:00,0.762,0.762,0.762,0.762,6579.71,26
2026-07-29 12:11:00,0.762,0.762,0.761,0.761,5962.82,12
2026-07-29 12:12:00,0.761,0.762,0.761,0.762,322.14,3
2026-07-29 12:13:00,0.762,0.762,0.762,0.762,182.53,3
2026-07-29 12:14:00,0.762,0.762,0.762,0.762,310.77,3
2026-07-29 12:15:00,0.761,0.761,0.76,0.761,6897.01,21
2026-07-29 12:16:00,0.761,0.761,0.759,0.76,5921.85,37
2026-07-29 12:17:00,0.76,0.76,0.759,0.759,7156.46,24
2026-07-29 12:18:00,0.759,0.759,0.759,0.759,4636.52,10
2026-07-29 12:19:00,0.759,0.76,0.759,0.76,1691.62,10
2026-07-29 12:20:00,0.76,0.76,0.759,0.759,571.5,5
2026-07-29 12:21:00,0.76,0.76,0.759,0.759,155.89,3
2026-07-29 12:22:00,0.759,0.759,0.759,0.759,5580.53,10
2026-07-29 12:23:00,0.759,0.759,0.759,0.759,332.28,6
2026-07-29 12:24:00,0.759,0.76,0.759,0.759,720.14,6
2026-07-29 12:25:00,0.76,0.76,0.76,0.76,130.81,5
2026-07-29 12:26:00,0.759,0.759,0.759,0.759,39.47,1
2026-07-29 12:27:00,0.76,0.761,0.759,0.761,14668.96,13
2026-07-29 12:28:00,0.761,0.761,0.761,0.761,27.45,2
2026-07-29 12:29:00,0.761,0.761,0.761,0.761,592.81,3
2026-07-29 12:30:00,0.76,0.76,0.759,0.759,3072.47,17
2026-07-29 12:31:00,0.759,0.759,0.759,0.759,140.78,2
2026-07-29 12:32:00,0.76,0.76,0.76,0.76,2786.02,5
2026-07-29 12:33:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 12:34:00,0.76,0.761,0.76,0.761,184.1,9
2026-07-29 12:35:00,0.76,0.761,0.76,0.761,919.74,3
